urdu,transliteration,count
بد,bad,2
با,baa,2
بشر,bashar,2
ادم,aadam,2
پایالہ,piyaalah,2
تمہاید,tamhiid,2
راوح,ruu;h,2
لاکھوانا,likhvaanaa,2
بایمار دار,biimaar-daar,2
بندھنا,ba;ndhnaa,2
نومید,naumed,2
مانّت کش,minnat-kash,2
زمزم,zamzam,2
کارای,kaarii,2
یاس,yaas,2
سد ال لیٰہ,asad-ul-l;aah,2
نرگاس,nargis,2
سایرای,asiirii,2
ماصایبت,mu.siibat,2
گالزار,gulzaar,2
چارہ,chaarah,2
عانان گایر,((inaan-giir,2
ناف,naaf,2
رحمت,ra;hmat,2
ناہانای,nihaanii,2
لماس,almaas,2
گازارا,guzaaraa,2
طافلان,:tiflaa;n,2
ماصر,mi.sr,2
لاباس,libaas,2
ساوتی,sote,2
بی تابای,be-taabii,2
غلطای,;gala:tii,2
وفادارای,vafaadaarii,2
صابح دم,.sub;h-dam,2
وقف,vaqf,2
بہر,bahr,2
کاوتاہای,kotaahii,2
سراب,saraab,2
بر ہم,bar-ham,2
مضاماین,ma.zaamiin,2
یقاین,yaqiin,2
ناسبت,nisbat,2
مہتاب,mahtaab,2
بتانا,bataanaa,2
لفظ,laf:z,2
دایگر,diigar,2
دابنا,daabnaa,2
نامہ,naamah,2
سائال,saa))il,2
جواہار,javaahir,2
عابارت,((ibaarat,2
جارای,jaarii,2
گانجائاش,gunjaa))ish,2
رسائای,rasaa))ii,2
تعجّاب,ta((ajjub,2
سراپا ناز,saraapaa-naaz,2
نوید,naved,2
گال فراوش,gul-farosh,2
مدار,madaar,2
جاویا,juuyaa,2
ٹھنڈا,;than;daa,2
حاجر,;hijr,2
جمعوخرج,jam((-o-;xarj,2
سال,saal,2
جاؤ,jaa))o,2
موقاوف,mauquuf,2
صرصر,.sar.sar,2
لڑائای,la;raa))ii,2
ساحر,si;hr,2
کاکال,kaakul,2
جھاکنا,jhuknaa,2
فریادای,faryaadii,2
ماعامالہ,mu((aamilah,2
بی رونقای,be-raunaqii,2
نظارہ,na:zaarah,2
نعش,na((sh,2
ناشانای,nishaanii,2
قابال,qaabil,2
منزال,manzil,2
جاستجاو,justajuu,2
خاشک,;xushk,2
برہمن,barahman,2
عقد,((aqd,2
ربط,rab:t,2
خواد ارا,;xvud-aaraa,2
ساتم گر,sitam-gar,2
دفتر,daftar,2
بات خانہ,but-;xaanah,2
کوثر,kau;sar,2
چاکنا,chuknaa,2
جان,jin,2
سبق,sabaq,2
نا کامای,naa-kaamii,2
شاورایدہ,shoriidah,2
شاخ,shaa;x,2
دالدار,dildaar,2
پاوچھما,puuchhmaa,2
گازر گاہ,guzar-gaah,2
گلا,aglaa,2
غیار,a;gyaar,2
چال,chaal,2
برس,baras,2
برا,baraa,2
کھالنا,khilnaa,2
پھاوڑنا,pho;rnaa,2
نظارہ ساوز,na:zaarah-soz,2
گدائای,gadaa))ii,2
زر,zar,2
کہہانای,kahaanii,2
اؤ,aa))o,2
تاحفہ,tu;hfah,2
صیّاد,.sayyaad,2
نا رسا,naa-rasaa,2
زاور,zor,2
اشافتہ بیانای,aashuftah-bayaanii,2
نزع,naz((,2
سونپنا,sau;npnaa,2
خاون فاشان,;xuun-fishaa;n,2
گالولالہ,gul-o-laalah,2
غنایمت,;ganiimat,2
بی وفائای,be-vafaa))ii,2
سرمایہ,sarmaayah,2
زہی,zahe,2
اتاش زدہ,aatish-zadah,2
گالساتان,gulsitaan,2
ثابات,;saabit,2
منظر,man:zar,2
استاغنا,isti;gnaa,2
باینا,biinaa,2
قباول,qabuul,2
قہر,qahr,2
نصایب,na.siib,2
شاکن,shikan,2
مایرزا,miirzaa,2
قافل,qufl,2
منع,man((,2
باولا,bolaa,2
عار,((aar,2
غرض,;gara.z,2
گاستاخ,gustaa;x,2
یکتا,yaktaa,2
لاپٹنا,lipa;tnaa,2
صبر ازما,.sabr-aazmaa,2
کردہ,kardah,2
پاے,pai,2
تکرار,takraar,2
جہان تاب,jahaan-taab,2
کار,kaar,2
جور,jaur,2
گایتای,giitii,2
نا دان,naa-daan,2
شاعاع,shu((aa((,2
زایان,ziyaan,2
ماور,mor,2
راو کش,ruu-kash,2
ڈھاونڈنا,;dhuu;n;dnaa,2
مجلاس,majlis,2
سچ,sach,2
جلوہ گرای,jalvah-garii,2
حاجت,;haajat,2
لگاؤ,lagaa))o,2
پاشت,pusht,2
ندھیر,andher,2
مرد,mard,2
پر فاشانای,par-fishaanii,2
سایاہ,siyaah,2
مبادا,mabaadaa,2
نیکای,nekii,2
چّھاون,achchho;n,2
جستہ,jastah,2
نقشہ,naqshah,2
توسن,tausan,2
خاون بہا,;xuun-bahaa,2
ٹپکنا,;tapaknaa,2
باےضہ,bai.zah,2
ساکانان,saakinaan,2
باو ال ہوس,buu-ul-havas,2
درمایان,darmiyaan,2
وہان,vahaa;n,2
تعلایم,ta((liim,2
واوہای,vohii,2
دباستان,dabistaan,2
اعجاز,i((jaaz,2
واو,vo,2
بچنا,bachnaa,2
توبہ,taubah,2
بی ماحابا,be-mu;haabaa,2
قول,qaul,2
حرام,a;hraam,2
طرف,:tarf,2
غزل,;gazal,2
شاگافتن,shuguftan,2
پار خار,pur-;xaar,2
ودایعت,vadii((at,2
محراوم,ma;hruum,2
ری,re,2
رہگازار,rahguzaar,2
بادشاہ,baadshaah,2
عابرت,((ibrat,2
انگلای,u;nglii,2
کاشانہ,kaashaanah,2
ہای,haay,2
حانائای,;hinaa))ii,2
پاوچھاو,puuchho,2
تاہای,tihii,2
درویش,darvesh,2
صاےقل,.saiqal,2
اترانا,itraanaa,2
کنعان,kan((aan,2
خاون بار,;xuun-baar,2
جامہ,jaamah,2
نوازاش,navaazish,2
نا ماہربان,naa-mihrbaan,2
پار,pur,2
کار فرما,kaar-farmaa,2
تاک,taak,2
بی سروپا,be-sar-o-paa,2
جنازہ,janaazah,2
گال فاشانای,gul-fishaanii,2
شرر,sharar,2
زانہار,zinhaar,2
طبع,:tab((a,2
اظہار,i:zhaar,2
فاگار,figaar,2
دراز,daraaz,2
تکلایف,takliif,2
ماشاہدہ,mushaahadah,2
بخت,ba;xt,2
مان,maan,2
ہم اغاوشای,ham-aa;goshii,2
راوتا,rotaa,2
ہزاراو,hazaaro,2
بی اختایار,be-i;xtiyaar,2
جذب,ja;zb,2
گافتگاو,guftaguu,2
گنجاینہ,ganjiinah,2
نا ماراد,naa-muraad,2
کثر,ak;sar,2
گام,gum,2
زاندانای,zindaanii,2
کانج,kunj,2
ناواک,naavuk,2
خانہ وایرانای,;xaanah-viiraanii,2
ماہرووفا,mihr-o-vafaa,2
سنگوخاشت,sang-o-;xisht,2
غش,;gash,2
تیسہ,tesah,2
کاشت,kisht,2
ان,aan,2
نقد,naqd,2
غم خوارای,;gam-;xvaarii,2
پایٹنا,pii;tnaa,2
ناگہان,naagahaan,2
بڑھنا,ba;rhnaa,2
استاد,ustaad,2
رنگاین,rangiin,2
ماندنا,mu;ndnaa,2
قاصّہ,qi.s.sah,2
گاران,giraan,2
پاےکر,paikar,2
بی ماہرای,be-mihrii,2
ابھرنا,ubharnaa,2
امکان,imkaan,2
سایر,asiir,2
نیا,nayaa,2
برگ,barg,2
سطوت,sa:tvat,2
پرواز,parvaaz,2
پئی,pa))e,2
تھکنا,thaknaa,2
کئای,ka))ii,2
عبث,((aba;s,2
گاستاخای,gustaa;xii,2
روا,ravaa,2
معشاوق,ma((shuuq,2
عاراف,((aarif,2
فارقت,furqat,2
دشت نوردای,dasht-navardii,2
اجازت,ijaazat,2
شہ,shah,2
شاے,shai,2
رنجاش,ranjish,2
بجد,abjad,2
بدای,badii,2
مسایحا,masii;haa,2
بی زبان,be-zabaan,2
تقصایر,taq.siir,2
بہم,baham,2
بتاؤ,bataa))o,2
زامارّاد,zumurrud,2
سر نواشت,sar-navisht,2
چاراغان,chiraa;gaan,2
سات,saat,2
راز دان,raaz-daan,2
دامان,daamaan,2
نخوت,na;xvat,2
دائام,daa))im,2
قایمت,qiimat,2
ڈھاونڈھنا,;dhuu;n;dhnaa,2
جوان,javaan,2
سمندر,samandar,2
بارائای,buraa))ii,2
کمر,kamar,2
تاشنہ,tishnah,2
ظنّ,:zann,2
رہگازر,rahguzar,2
بانا,binaa,2
حوال,a;hvaal,2
شاکار,shikaar,2
شک بارای,ashk-baarii,2
سبزہوگال,sabzah-o-gul,2
دریغ,dare;g,2
اشافتہ سر,aashuftah-sar,2
مال,maal,2
دھاوئی,dho))e,2
پاشت گرمای,pusht-garmii,2
دایواراو,diivaaro,2
تقدایر,taqdiir,2
لاف,alif,2
ماقدّمہ,muqaddamah,2
راوکا,rokaa,2
زایارت گاہ,ziyaarat-gaah,2
تامثال دار,tim;saal-daar,2
فرماونا,farmaavnaa,2
نامایان,numaayaa;n,2
حسرت پرست,;hasrat-parast,2
شرح,shar;h,2
قتل گہ,qatl-gah,2
سبز,sabz,2
تہ,tah,2
رنجاور,ranjuur,2
راوبراو,ruubaruu,2
حشر,;hashr,2
زہرہ,zahrah,2
دعوت,da((vat,2
دعوا,da((vaa,2
ازاد,aazaad,2
گاران جانای,giraan-jaanii,2
دلایل,daliil,2
ساتم زدہ,sitam-zadah,2
دایوانگای,diivaanagii,2
سرشار,sarshaar,2
ساود,suud,2
پتا,pataa,2
پالانا,pilaanaa,2
حزاین,;hazii;n,2
فراغ,faraa;g,2
داراست,durust,2
عکس,((aks,2
صاحاب,.saa;hib,2
سباب,asbaab,2
تاندای,tundii,2
علای,((alii,2
ناسیان,nisyaan,2
لازام,laazim,2
سراسر,saraasar,2
لاگ,laag,2
طاور,:tuur,2
غارت گر,;gaarat-gar,2
مسجاد,masjid,2
کادھر,kidhar,2
مرجان,marjaan,2
باودا,bodaa,2
بایم,biim,2
ماے کشای,mai-kashii,2
اشاوب,aashob,2
ائانہ سایما,aa))inah-siimaa,2
پہلاو,pahluu,2
پاک,paak,2
قالزام,qulzum,2
ساےل,sail,2
بھید,bhed,2
خسوخاشاک,;xas-o-;xaashaak,2
طاق,:taaq,2
حذر,;ha;zar,2
بناؤ,banaa))o,2
ساتارہ,sitaarah,2
مانفعال,munfa((il,2
جنّت,jannat,2
زالاےخا,zulai;xaa,2
شاد,shaad,2
قطع,qa:t((,2
غزل خوانای,;gazal-;xvaanii,2
کانارہ,kinaarah,2
قبا,qabaa,2
یک بیابان,yak-bayaabaan,2
بی قرار,be-qaraar,2
شامار,shumaar,2
عمل,((amal,2
استاوار,ustuvaar,2
سرد,sard,2
خوار,;xvur,2
خایابان,;xiyaabaa;n,2
فراشتہ,farishtah,2
جان گاداز,jaan-gudaaz,2
ہیاولیٰ,hayuul;aa,2
راخسار,ru;xsaar,2
ہم سفر,ham-safar,2
بی پروا,be-parvaa,2
داوش,dosh,2
برسات,barsaat,2
مقام,maqaam,2
گالای,gaalii,2
مقداور,maqduur,2
بی نایازای,be-niyaazii,2
یعقاوب,ya((quub,2
اب گاینہ,aab-giinah,2
سر تا سر,sar-taa-sar,2
کثرت,ka;srat,2
جاوشاش,joshish,2
پاوجنا,puujnaa,2
رکھیاو,rakhyo,2
نخچایر,na;xchiir,2
ڈرنای,;darnaae,2
صلا,.salaa,2
عاذر خواہ,((u;zr-;xvaah,2
اشافتگای,aashuftagii,2
ابوہوا,aab-o-havaa,2
ناسخہ,nus;xah,2
گون,gau;n,2
بھیس,bhes,2
لالہ کارای,laalah-kaarii,2
جانس,jins,2
گواہ,gavaah,2
کاسہ,kaasah,2
جولان,jaulaan,2
کھاےنچنا,khai;nchnaa,2
نماود,namuud,2
فعای,af((ii,2
ہم سا,ham-saa,2
صارف,.sirf,2
ہم سایہ,ham-saayah,2
تبسّام,tabassum,2
غرق,;garq,2
حسد,;hasad,2
داو عالم,do-((aalam,2
باود,buud,2
شہایدان,shahiidaan,2
جازو,juzv,2
پار خاون,pur-;xuun,2
کاہن,kuhan,2
ابالاون,aabilo;n,2
ناور,nuur,2
خاوبای,;xuubii,2
عابادت,((ibaadat,2
پروا,parvaa,2
داستان,daastaan,1
بد نام,bad-naam,1
التاہاب,iltihaab,1
گاومگاو,gomago,1
حقّ,;haqq,1
خاوب راویاون,;xuub-ruuyo;n,1
فنا تعلایم,fanaa-ta((liim,1
خوارشاید جمال,;xvurshiid-jamaal,1
ماہر بان,mihr-baan,1
پرای,parii,1
سر گشتگای,sar-gashtagii,1
سفحہ,saf;hah,1
ناواک فاگن,naavuk-figan,1
فاراوع,furuu((,1
مہاینہ,mahiinah,1
تپایدن,tapiidan,1
ریشہ دوانای,reshah-davaanii,1
سنبھلنا,sa;nbhalnaa,1
عظم,a((:zam,1
ناقاصوکامال,naaqi.s-o-kaamil,1
ماحابا,mu;haabaa,1
التاجا,iltijaa,1
چایخنا,chii;xnaa,1
ردایف,radiif,1
جھگڑنا,jhaga;rnaa,1
قدم باوس,qadam-bos,1
ورطہ,var:tah,1
گاوشی,goshe,1
نزاکت,nazaakat,1
دالبر,dilbar,1
ماتم خانہ,maatam-;xaanah,1
بی یّام,be-ayyaam,1
پکڑنا,paka;rnaa,1
کبر,akbar,1
مجباورایودعوا,majbuurii-o-da((vaa,1
صیّاد,.saiyaad,1
بھرم,bharam,1
صالح,.sul;h,1
کال,kul,1
زاندہ,zindah,1
طیاور,:tayuur,1
جلوہ زار,jalvah-zaar,1
ماخالاف,mu;xaalif,1
حسب,;hasb,1
لایجاو,liijo,1
علاوہ,((alaavah,1
بد مستای,bad-mastii,1
حاجرہ,;hujrah,1
خماوشایاون,;xamoshiyo;n,1
داوست دار,dost-daar,1
رواش,ravish,1
ساکندر,sikandar,1
یّام,ayyaam,1
ودایعت خانہ,vadii((at-;xaanah,1
چارہ سازای,chaarah-saazii,1
ناعمت,ni((mat,1
حاجات,;haajaat,1
اذر فاشان,aa;zar-fishaa;n,1
دالوماژگان,dil-o-mizhgaa;n,1
پرداز,pardaaz,1
کڑا,ka;raa,1
بہ ذرّہ,bah-;zarrah,1
پرایزاد,pariizaad,1
سنگ دال,sang-dil,1
مرغاوب,mar;guub,1
راہ گازار,raah-guzaar,1
شاورایدگای,shoriidagii,1
دست گاہ,dast-gaah,1
تیغ ازما,te;g-aazmaa,1
حاےرت کدہ,;hairat-kadah,1
پرہیز,parhez,1
ہاےہات,haihaat,1
امتایاز,imtiyaaz,1
پایالہوساغر,piyaalah-o-saa;gar,1
دارد,durd,1
اشارا,ishaaraa,1
تھاوڑای,tho;rii,1
ڈاوبنا,;duubnaa,1
کار گاہ,kaar-gaah,1
ہرزہ,harzah,1
اشارت,ishaarat,1
نایلای فام,niilii-faam,1
جاست جاو,just-juu,1
دفن,dafn,1
ناور ال عاےن,nuur-ul-((ain,1
لبودندان,lab-o-dandaa;n,1
بی داد گر,be-daad-gar,1
دست گایرای,dast-giirii,1
ائایاو,aa))iyo,1
ماتقابال,mutaqaabil,1
حاکمت,;hikmat,1
کاشایاش,kushaayish,1
رخشاندہ,ra;xshindah,1
کاو کاو,kaav-kaav,1
چندی,chande,1
مرد فگن,mard-afgan,1
رستخیز ندازہ,rast;xez-andaazah,1
خطر,;xa:tar,1
عدالت,((adaalat,1
حاکایت,;hikaayat,1
ساکھانا,sikhaanaa,1
باواجاود,baavujuud,1
لت,lat,1
ساراور,suruur,1
جناب,janaab,1
ٹالنا,;taalnaa,1
رستا,rastaa,1
بی درد,be-dard,1
غرایبای,;gariibii,1
اسائاش,aasaa))ish,1
در پردہ,dar-pardah,1
بی کفن,be-kafan,1
دانت,daa;nt,1
برہنگای,barahnagii,1
نہای,nahii,1
بی گانہ کاشوحق,be-gunah-kush-o-;haq,1
شبوراوزوماہوسال,shab-o-roz-o-maah-o-saal,1
حاجابوواداع,;hijaab-o-vidaa((,1
زباون,zabuun,1
عاہدہ,((uhdah,1
اقبال,iqbaal,1
خواد رفتہ,;xvud-raftah,1
دایجایاو,diijiyo,1
خواد باینوخواد ارا,;xvud-biin-o-;xvud-aaraa,1
پاداش,paadaash,1
داو نایم,do-niim,1
عیار,((ayaar,1
گھبران,ghabraana,1
لاٹانا,lu;taanaa,1
رضامند,ra.zaamand,1
فاناوس,faanuus,1
انتاظام,inti:zaam,1
بی کران,be-karaan,1
پیچوخم,pech-o-;xam,1
پھاراو,phiro,1
ہنگامہ ارا,hangaamah-aaraa,1
کوکبہ,kaukabah,1
ساقایوذوق,saaqii-o-;zauq,1
عاےشوجاہ,((aish-o-jaah,1
باندھا,baa;ndhaa,1
غیاور,;gayuur,1
چشمک,chashmak,1
جاوادانای,jaavidaanii,1
پلک,palak,1
دارورسن,daar-o-rasan,1
ساوتا,sotaa,1
ماناجات,munaajaat,1
تشوایش,tashviish,1
استاین,aastiin,1
نادان,naadaan,1
سہل,sahl,1
برات,baraat,1
چنگورباب,chang-o-rabaab,1
صحرا نورد,.sa;hraa-navard,1
جان ساتان تر,jaan-sitaan-tar,1
صاورتین,.suurate;n,1
بی خاون,be-;xuun,1
قائال,qaa))il,1
کامودہن,kaam-o-dahan,1
پاے روای,pai-ravii,1
داو عالم دشت,do-((aalam-dasht,1
رنگاین نوائای,rangiin-navaa))ii,1
راکھ,raakh,1
دایوان,diivaan,1
یک کف,yak-kaf,1
دھمکای,dhamkii,1
دال برای,dil-barii,1
جاگر خراش,jigar-;xaraash,1
باوند,buu;nd,1
دال دار,dil-daar,1
شایشہوقدحوکاوزہوسباو,shiishah-o-qada;h-o-kuuzah-o-sabuu,1
بدلنا,badalnaa,1
اعتادال,i((tidaal,1
درماندگای,darmaa;ndagii,1
بی سوال,be-savaal,1
خاےر باد,;xair-baad,1
وکایل,vakiil,1
بی دروازہ,be-darvaazah,1
طالاع,:taali((,1
پہچاننا,pahchaan'naa,1
صاور,.suur,1
حاساےن,;husain,1
نیشتر,neshtar,1
ماے پرستای,mai-parastii,1
رم,ram,1
خجالت,;xajaalat,1
رو,rau,1
لہنا,lahnaa,1
غزل خوان,;gazal-;xvaa;n,1
عامروسد,((umr-o-asad,1
گال کتر,gul-katar,1
پاندار,pindaar,1
پاےدائای,paidaa))ii,1
دامن فشانای,daaman-afshaanii,1
لالہ زار,laalah-zaar,1
تعزایر,ta((ziir,1
دام گاہ,daam-gaah,1
ماکوکب,mukaukab,1
قدوگیساو,qad-o-gesuu,1
نیک,nek,1
خواش نوایان,;xvush-navaayaan,1
باور,baavar,1
باو تاراب,buu-turaab,1
شاگافتہ,shiguftah,1
ماینائای,miinaa))ii,1
شاگافتن,shiguftan,1
کائای,kaa))ii,1
مجباور,majbuur,1
دایار,diyaar,1
نایم غمزہ,niim-;gamzah,1
وفادار,vafaadaar,1
ماندگای,maa;ndagii,1
ساپند,sipand,1
مغفرت,ma;gfarat,1
ریشگای,reshagii,1
مان,amaa;n,1
فرداودای,fardaa-o-dii,1
ایمانواگہای,iimaan-o-aagahii,1
وحشتوشیفتہ,va;hshat-o-sheftah,1
صاورت خانہ,.suurat-;xaanah,1
ساوزان,sozaan,1
کپڑہ,kap;rah,1
دفع,daf((,1
زاینت,ziinat,1
ماصوّرای,mu.savvarii,1
باینائای,biinaa))ii,1
بی ماے,be-mai,1
جمشید,jamshed,1
خاشاک,;xaashaak,1
حاوران,;huuraan,1
پاسبانای,paasbaanii,1
غالام,;gulaam,1
پایرای,piirii,1
عایادت,((iyaadat,1
گاونہ,guunah,1
گوہر فراوش,gauhar-farosh,1
خواستہ,;xvaastah,1
نجفوطوف,najaf-o-:tauf,1
شایر,shiir,1
گہوارہ جانبانای,gahvaarah-junbaanii,1
عالم تاب,((aalam-taab,1
زل,azal,1
کافر,kufr,1
فادا,fidaa,1
گاران ناشاین,giraan-nishiin,1
جلوہ فرمائای,jalvah-farmaa))ii,1
اشافتہ سراون,aashuftah-saro;n,1
خیالای,;xayaalii,1
مرتبہ,martabah,1
عاطر سا,((i:tr-saa,1
صبر,.sabr,1
تاریاکای,tiryaakii,1
پرنای,parnii,1
ناماود,numuud,1
بی چاےن,be-chain,1
بات کدہ,but-kadah,1
نوا سنج,navaa-sanj,1
ناطق,nu:tq,1
خاوبان,;xuubaan,1
سم,sam,1
داکھنا,dukhnaa,1
دال فاراوز,dil-furoz,1
کاودکای,kuudakii,1
اہوفاغان,aah-o-fi;gaa;n,1
دالوجان,dil-o-jaa;n,1
سایکھنا,siikhnaa,1
مانحراف,mun;harif,1
دستوبازاو,dast-o-baazuu,1
تالایف,taaliif,1
کاساو,kisuu,1
زاہد,zuhd,1
بی صدا,be-.sadaa,1
ذالت,;zillat,1
خاےر,;xair,1
علم,((alam,1
ظاہارً,:zaahira:n,1
قہروعتاب,qahr-o-((ataab,1
طاولانای,:tuulaanii,1
سر سبز,sar-sabz,1
باووی,bove,1
خوادا,;xvudaa,1
ماےوساغر,mai-o-saa;gar,1
جیبودامن,jeb-o-daaman,1
یاغ,ayaa;g,1
بستای,bastii,1
شاہاودوشاہادومشہاود,shuhuud-o-shaahid-o-mashhuud,1
شاناور,shinaavar,1
بکنا,baknaa,1
دلال,dallaal,1
نمراود,namruud,1
انتاضار,inti.zaar,1
شہانشاہ,shahinshaah,1
نظر گاہ,na:zar-gaah,1
رہزنای,rahzanii,1
ہموار,hamvaar,1
سادہ دال,saadah-dil,1
چاننا,chun'naa,1
ملک ال موت,malak-ul-maut,1
داوست دارای,dost-daarii,1
تصوّاف,ta.savvuf,1
تاند,tund,1
چاپکنا,chipaknaa,1
کراوڑ,karo;r,1
داینودال,diin-o-dil,1
اتاش بار,aatish-baar,1
طی,:tay,1
لرزنّا,laraznnaa,1
تاونبنا,tuu;nbnaa,1
تاشنہ لب,tishnah-lab,1
ہاما,humaa,1
راندانہ,rindaanah,1
فقط,faqa:t,1
صابحوماہر,.sub;h-o-mihr,1
یہان,yahaa;n,1
طاوفان گاہ,:tuufaan-gaah,1
ناہالای,nihaalii,1
مشہد,mashhad,1
دربانای,darbaanii,1
مابدّل,mubaddal,1
تباہای,tabaahii,1
محرمای,ma;hramii,1
دایدہودال,diidah-o-dil,1
تراشا,taraashaa,1
سایراون,asiiro;n,1
رایائای,riyaa))ii,1
فرماؤ,farmaa))o,1
دایوار جاو,diivaar-juu,1
مقتل,maqtal,1
چھاپنا,chhupnaa,1
ازادہوخواد باین,aazaadah-o-;xvud-bii;n,1
دریا اشنا,daryaa-aashnaa,1
حیات,;hayaat,1
با ہم داگر,baa-ham-digar,1
خاسرو,;xusrau,1
خاسرو,;xusrav,1
حاکایات,;hikaayaat,1
گنج,ganj,1
لکایر,lakiir,1
باولی,bole,1
گالدستہ,guldastah,1
سایم تن,siim-tan,1
مالتومالک,millat-o-mulk,1
شکیب,shakeb,1
تجاہال پیشگای,tajaahul-peshagii,1
خواب ناک,;xvaab-naak,1
ہم دایگر,ham-diigar,1
ساراوروساوز,suruur-o-soz,1
سایہ,siyah,1
شفق,shafaq,1
بی شرابودال,be-sharaab-o-dil,1
او,o,1
کامیاب,kaamyaab,1
شفا,shafaa,1
قفا,qafaa,1
منساوب,mansuub,1
سروبرگ,sar-o-barg,1
دفاینہ,dafiinah,1
رفت,raft,1
یک جہان,yak-jahaan,1
اداس,udaas,1
باراش,baarish,1
باردن,burdan,1
رکاب,rakaab,1
بہرا,bahraa,1
مدرسہ,madrasah,1
ماعاین,mu((iin,1
سافرہ,sufrah,1
پائادارای,paa))idaarii,1
اگانا,ugaanaa,1
دال پذایر,dil-pa;ziir,1
تابوتوان,taab-o-tavaa;n,1
فاقہ مستای,faaqah-mastii,1
باےدا,baidaa,1
پایاو,piyo,1
نجام,anjum,1
بی گانہ,be-gunah,1
گاران مایہ,giraan-maayah,1
خاتار,;xaatir,1
کاشاودہ,kushuudah,1
زرد,zard,1
حاجّت,;hujjat,1
خواشامد طلباون,;xvushaamad-:talabo;n,1
ہم راہ,ham-raah,1
یک سا,ek-saa,1
خاون ناب,;xuun-naab,1
ڈرانا,;daraanaa,1
دولتوداین,daulat-o-dii;n,1
خاون ریز,;xuun-rez,1
زنگ,zang,1
تدرو,tadarv,1
تاس,tis,1
شراب خانہ,sharaab-;xaanah,1
ماکافات,mukaafaat,1
صحرا گرد,.sa;hraa-gard,1
نازاک بدن,naazuk-badan,1
اشنائای,aashnaa))ii,1
شبانہ,shabaanah,1
راہ زن,raah-zan,1
صاور,.suvar,1
نایام,niyaam,1
داشوار پسند,dushvaar-pasand,1
باجا,baajaa,1
بی دال,be-dil,1
حوصلہ,;hau.salah,1
راوک,rok,1
باےضہ اسا,bai.zah-aasaa,1
دال اشافتگان,dil-aashuftagaan,1
فسانہ,afsaanah,1
بی کثافت,be-ka;saafat,1
گاریہولب,giryah-o-lab,1
ناکتہ سرا,nuktah-saraa,1
خان مان,;xaan-maan,1
لگاوٹ,lagaava;t,1
علایہ,((aliih,1
عاشاقای,((aashiqii,1
بی داماغای,be-dimaa;gii,1
دالوداین,dil-o-dii;n,1
فاضاولوجارئت,fu.zuul-o-jur))at,1
اتاش پرست,aatish-parast,1
بی حاصال,be-;haa.sil,1
بازایچہ,baaziichah,1
تابوتاوان,taab-o-tuvaa;n,1
خامہ فرسا,;xaamah-farsaa,1
صدمہ,.sadmah,1
نخشب,na;xshab,1
تراواش,taraavish,1
نا خواش,naa-;xvush,1
بی التافاتای,be-iltifaatii,1
نجام,anjaam,1
بی شانہ,be-shaanah,1
بادہ خوار,baadah-;xvaar,1
وفا دارای,vafaa-daarii,1
خفائای,;xafaa))ii,1
نا خادا,naa-;xudaa,1
اکرام,ikraam,1
بی دب,be-adab,1
کاسوت,kisvat,1
وضاع,au.zaa((,1
نگاور,anguur,1
وحشت کدہ,va;hshat-kadah,1
کائانات,kaa))inaat,1
شاداب,shaadaab,1
باکھرنا,bikharnaa,1
دھول دھپّا,dhaul-dhappaa,1
جان دادہ,jaan-daadah,1
بی حاجابای,be-;hijaabii,1
صد دانہ,.sad-daanah,1
جارم,jurm,1
ناصایہ سا,naa.siyah-saa,1
جان کاہای,jaan-kaahii,1
مرہاون,marhuun,1
باوس,bos,1
دامنوتار,daaman-o-taar,1
خافتہ,;xuftah,1
نوا پرداز,navaa-pardaaz,1
ماےونگباین,mai-o-angabiin,1
کاٹنا,kaa;tnaa,1
باد پیمائای,baad-pemaa))ii,1
نا ساز,naa-saaz,1
دال بستگای,dil-bastagii,1
راہبر,raahbar,1
ماضطراب,mu.z:tarib,1
سرحد,sar;had,1
پیام,payaam,1
داکھائای,dikhaa))ii,1
سکاو,sako,1
لائاق,laa))iq,1
نایاب,naayaab,1
شب رو,shab-rau,1
شاگافتگای,shiguftagii,1
سوار,savaar,1
مافات,maafaat,1
ساغروماینا,saa;gar-o-miinaa,1
طاوفانای,:tuufaanii,1
شاعا,shu((aa,1
بد مست,bad-mast,1
ہاشیار,hushyaar,1
مجراوح,majruu;h,1
ابن,ibn,1
مانای,maanii,1
نصایحت نایاوش,na.sii;hat-niyosh,1
نا شاناس,naa-shinaas,1
شاوخوعاشاق,sho;x-o-((aashiq,1
طاؤس,:taa))uus,1
جزا,jazaa,1
داجلہ,dijlah,1
شاورایدہ حال,shoriidah-;haal,1
جاوشوخراوش,josh-o-;xarosh,1
ناثار,ni;saar,1
بر پا,bar-paa,1
ما,maa,1
چمن طرازای,chaman-:taraazii,1
ورنگ,aurang,1
عنبر بار,((anbar-baar,1
لالہوگال,laalah-o-gul,1
ناقصان,nuq.saan,1
کمخواب,kam;xvaab,1
مادّعا طلبای,mudda((aa-:talabii,1
تلی,tale,1
صبر طلب,.sabr-:talab,1
مابتلا,mubtalaa,1
کالہ,kulah,1
جلوہ گاہ,jalvah-gaah,1
عانایت,((inaayat,1
شانہ کش,shaanah-kash,1
رمان,armaan,1
مایسّر,muyassar,1
کلایسا,kaliisaa,1
چڑھنا,cha;rhnaa,1
دالای,dillii,1
کاےماوس,kaimuus,1
معانای,ma((aanii,1
